71.891, 1.000, 0.896
71.911, 1.000, 0.821
71.929, 1.000, 0.821
71.947, 1.000, 0.871
71.966, 1.000, 0.795
71.983, 1.000, 0.871
72.003, 1.000, 0.795
72.020, 1.000, 0.808
72.038, 1.000, 0.821
72.056, 1.000, 0.795
72.073, 1.000, 0.821
72.091, 1.000, 0.783
72.109, 1.000, 0.821
72.127, 1.000, 0.783
72.144, 1.000, 0.783
72.161, 1.000, 0.808
72.179, 1.000, 0.770
72.196, 1.000, 0.795
72.213, 1.000, 0.783
72.231, 1.000, 0.783
72.248, 1.000, 0.783
72.265, 1.000, 0.783
72.282, 1.000, 0.783
72.299, 1.000, 0.783
72.317, 1.000, 0.770
72.334, 1.000, 0.795
72.351, 1.000, 0.795
72.369, 1.000, 0.770
72.386, 1.000, 0.795
72.403, 1.000, 0.783
72.420, 1.000, 0.795
72.438, 1.000, 0.783
72.455, 1.000, 0.783
72.472, 1.000, 0.795
72.490, 1.000, 0.783
72.507, 1.000, 0.783
72.524, 1.000, 0.783
72.541, 1.000, 0.770
72.558, 1.000, 0.783
72.576, 1.000, 0.783
72.593, 1.000, 0.783
72.610, 1.000, 0.770
72.627, 1.000, 0.783
72.644, 1.000, 0.770
72.661, 1.000, 0.770
72.678, 1.000, 0.783
72.695, 1.000, 0.770
72.712, 1.000, 0.770
72.729, 1.000, 0.770
72.746, 1.000, 0.770
72.763, 1.000, 0.758
72.780, 1.000, 0.770
72.797, 1.000, 0.758
72.813, 1.000, 0.758
72.830, 1.000, 0.770
72.847, 1.000, 0.758
72.864, 1.000, 0.758
72.880, 1.000, 0.758
72.897, 1.000, 0.745
72.913, 1.000, 0.758
72.930, 1.000, 0.745
72.946, 1.000, 0.758
72.963, 1.000, 0.732
72.979, 1.000, 0.745
